Address,Property_Info,Agent_logo,Agent,Agent_photo,Status,Bedrooms,Bathrooms,Car_park,Size_unit,Type,Sold_date,Suburb,Price,Size,Sold_year
"11 Alphitonia Crescent, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133909010,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Jonathan Law,https://i2.au.reastatic.net/150x200/05a358c7357be7fd5e5a80d5df4f4ff05e904af8977c63b043eb6f522e5b862b/main.jpg,Sold,4.0,2.0,4.0,m²,House,2020-08-19, Sunnybank Hills,780000.0,828.0,2020
"58 Peppercorn Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133821778,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,4.0,2.0,4.0,m²,House,2020-08-18, Sunnybank Hills,683888.0,798.0,2020
"1 Barney Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133915590,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-08-17, Sunnybank Hills,640000.0,546.0,2020
"72 Ryhill Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-134077870,https://i2.au.reastatic.net/340x64/2428f5b556d11b8b8ee508f0bcdeb2adea5a3c3ef28b644ee667331ecb3bf81d/logo.gif,Steve Song,https://i2.au.reastatic.net/150x200/12255cee817509d061d12f14cc9d682965ee6bfdd00f8f257f127bb6f0625382/main.jpg,Sold,3.0,1.0,4.0,m²,House,2020-08-08, Sunnybank Hills,540000.0,607.0,2020
"234 Jackson Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133887066,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kevin Ahn,https://i2.au.reastatic.net/150x200/d849b139063285a99a01c50c55accb7a9d241a952f170a87663acc16034f0d97/main.jpg,Sold,3.0,1.0,1.0,m²,House,2020-08-06, Sunnybank Hills,497500.0,548.0,2020
"73 Park Avenue, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133872262,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Eric Li,https://i2.au.reastatic.net/150x200/f56814a4b7daa2bbf720abb976d27c11ffdaeba168e0cfadcae055dede73b769/main.jpg,Sold,5.0,3.0,3.0,m²,House,2020-07-30, Sunnybank Hills,901000.0,878.0,2020
"12 Callendar Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133572346,https://i2.au.reastatic.net/340x64/23f9286122ee806198a1fd2c9b18994d058235263833ab8e478198c80b6550d2/logo.jpg,Adam Scott,https://i2.au.reastatic.net/150x200/dfa54a9ad4d111cb269eb077b5ce3835223bb030a7902c7eeabb4167eca09290/main.jpg,Sold,4.0,1.0,2.0,m²,House,2020-07-29, Sunnybank Hills,496500.0,536.0,2020
"359 Beenleigh Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133852170,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-07-27, Sunnybank Hills,602000.0,835.0,2020
"12/25 Lang Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-133699902,https://i2.au.reastatic.net/340x64/91a8160f9d13c61b4dd5eab708a70e8fc0f390082208f2e1191fa2e8af00f043/logo.jpg,DERRICK WILLIAMS,https://i2.au.reastatic.net/150x200/3757d1f3e7358315654505ca804db3fcc378e93a3772ba7cfb1e14b91eb01605/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-07-27, Sunnybank Hills,319000.0,208.0,2020
"17 Kelceda Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133170990,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,4.0,5.0,2.0,m²,House,2020-07-24, Sunnybank Hills,998000.0,698.0,2020
"45 Driftwood Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133632626,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Lachlan Smith,https://i2.au.reastatic.net/150x200/579d58db253bc6632f73e97d2b5c9117b39bd1226aa6871145be9acc6e20fe68/main.jpg,Sold,3.0,3.0,2.0,m²,House,2020-07-14, Sunnybank Hills,634500.0,581.0,2020
"40 Shylock Crescent, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133838206,https://i2.au.reastatic.net/340x64/cfac3aa49a060cdaf075a7eb454018f409db1d04714cd47aa8817389145ad6f6/logo.jpg,Stuart Marr,https://i2.au.reastatic.net/150x200/256f2500839c35a5c263e2e543dc0b92e999337a906ca65f33ead8af1a72ea68/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-07-13, Sunnybank Hills,640000.0,618.0,2020
"62 Driftwood Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133502998,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,4.0,2.0,4.0,m²,House,2020-07-08, Sunnybank Hills,656000.0,759.0,2020
"10 Ballater Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133834794,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew Boman,https://i2.au.reastatic.net/150x200/e45fc8b544c1bf8bc4b0719b2009ed81cce324698c2869d1894b3af6f639f3cd/main.jpg,Sold,3.0,1.0,1.0,m²,House,2020-07-01, Sunnybank Hills,558000.0,596.0,2020
"37 Newcombe Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133490434,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,3.0,1.0,1.0,m²,House,2020-06-30, Sunnybank Hills,548000.0,564.0,2020
"34 Manzill Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133757558,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Sam Deng,https://i2.au.reastatic.net/150x200/c877976e8e8ab8e32d42587252d0624c635d7c7bff1ea6e2bdc9dfb51f45ea7b/main.jpg,Sold,3.0,2.0,2.0,m²,House,2020-06-25, Sunnybank Hills,580000.0,546.0,2020
"32 Beldale Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133502654,https://i2.au.reastatic.net/340x64/5189ecc0d52fa13cb364635d9aeb8b628e45acfea27eb8a18e6d42cfc047cc2b/logo.jpg,Happy Helen,https://i2.au.reastatic.net/150x200/ea168175cc1ecd3e08f84c564db3832d8989da2338d3d75e7b53c7e089965630/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-06-12, Sunnybank Hills,725000.0,615.0,2020
"24 Ashdown Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133118566,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,4.0,2.0,3.0,m²,House,2020-06-12, Sunnybank Hills,722000.0,637.0,2020
"25 Coominyah Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133665026,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Eric Li,https://i2.au.reastatic.net/150x200/f56814a4b7daa2bbf720abb976d27c11ffdaeba168e0cfadcae055dede73b769/main.jpg,Sold,3.0,1.0,2.0,m²,House,2020-06-12, Sunnybank Hills,512000.0,672.0,2020
"8/12 Grandchester Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-133430878,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jason Song,https://i2.au.reastatic.net/150x200/486f78bcd2dbd6b3d6ea693e89b0fa02b17dad40b1a666cb1ea6ea0d9fdf378d/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-06-09, Sunnybank Hills,342000.0,137.0,2020
"24 Benbek Circuit, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133559946,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,unknown,unknown,Sold,3.0,1.0,2.0,m²,House,2020-06-09, Sunnybank Hills,330000.0,400.0,2020
"2 Merriwa Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133604378,https://i2.au.reastatic.net/340x64/3fbb0a1151f78609d030b6d209df92eb1f048c70a965d23618004befe58575a8/logo.jpg,unknown,unknown,Sold,3.0,1.0,2.0,m²,House,2020-06-08, Sunnybank Hills,580000.0,602.0,2020
"10 Hendy Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133328018,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,5.0,2.0,2.0,m²,House,2020-06-05, Sunnybank Hills,908000.0,559.0,2020
"8 Moonarie Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133206930,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,4.0,3.0,3.0,m²,House,2020-06-05, Sunnybank Hills,600000.0,642.0,2020
"342 Gowan Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133413502,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,3.0,2.0,2.0,m²,House,2020-05-29, Sunnybank Hills,550000.0,555.0,2020
"23/25 Lang Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-133310818,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Stuart Collins,https://i2.au.reastatic.net/150x200/9c1ed538739d8d5310e4104e4f66778279e86df438caf4ffb5d13e3d42630161/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-05-21, Sunnybank Hills,325000.0,204.0,2020
"17 Jayef Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133546470,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Andrew McSweeny,https://i2.au.reastatic.net/150x200/2bfbcd672f7d02befd35d0545b299b0c6f7509d434babd377b7aa41849ddb807/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-05-19, Sunnybank Hills,560000.0,639.0,2020
"35 Analese Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133321194,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,unknown,unknown,Sold,3.0,1.0,2.0,m²,House,2020-05-14, Sunnybank Hills,588000.0,602.0,2020
"58 Pompadour Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132954602,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,4.0,3.0,4.0,m²,House,2020-05-05, Sunnybank Hills,740000.0,599.0,2020
"161 Hellawell Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133033510,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Jonathan Law,https://i2.au.reastatic.net/150x200/05a358c7357be7fd5e5a80d5df4f4ff05e904af8977c63b043eb6f522e5b862b/main.jpg,Sold,5.0,2.0,2.0,m²,House,2020-05-01, Sunnybank Hills,664334.0,610.0,2020
"50 Belvedere Crescent, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133299150,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Renee Huang,https://i2.au.reastatic.net/150x200/59cbb1fe4286770c590b1e94608c071042f995817b09ad2a1deb33042881891e/main.jpg,Sold,5.0,3.0,2.0,m²,House,2020-04-22, Sunnybank Hills,1188880.0,805.0,2020
"323 Gowan Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132906518,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-04-17, Sunnybank Hills,625000.0,655.0,2020
"23 Christopher Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132298602,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,3.0,2.0,1.0,m²,House,2020-04-14, Sunnybank Hills,570000.0,589.0,2020
"32 Park Avenue, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132824614,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Gordon Sui,https://i2.au.reastatic.net/150x200/f4bbb1d7f1fcee5076038fb618684909e4561042c51dc9cdb59e95ad9b8e7844/main.jpg,Sold,6.0,3.0,5.0,m²,House,2020-04-06, Sunnybank Hills,1182000.0,867.0,2020
"15 Lynelle Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133017710,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-04-06, Sunnybank Hills,770000.0,600.0,2020
"3/24 Radan Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-131591258,https://i2.au.reastatic.net/340x64/530f4c9b8f30b72e42e960cdf8d1a22a8d19ac590650f2afffd2c7fe69f71616/logo.gif,Tom Zhang,https://i2.au.reastatic.net/150x200/efdce063c147e81d72f1a7115179be4faeca57fbe6ae0b810f1008582181b18b/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-04-01, Sunnybank Hills,485000.0,251.0,2020
"83 Driftwood Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132758962,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,unknown,unknown,Sold,4.0,2.0,2.0,m²,House,2020-03-30, Sunnybank Hills,595000.0,664.0,2020
"8/139 Pinelands Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-villa-qld-sunnybank+hills-132765034,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Son,https://i2.au.reastatic.net/150x200/4784b3db60de94459c5080da1ba83a9d99d8e863448fa90f89e9f14ab4c475d0/main.jpg,Sold,4.0,2.0,2.0,m²,Villa,2020-03-25, Sunnybank Hills,505000.0,361.0,2020
"12 Snowberry Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132778734,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-03-24, Sunnybank Hills,688000.0,652.0,2020
"7 Adios Close, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132895030,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Kosma Comino,https://i2.au.reastatic.net/150x200/2b7e92980c28d288ee3d07a0c0b432d367cc09cfd92f9b27133e385899480932/main.jpg,Sold,5.0,3.0,4.0,m²,House,2020-03-20, Sunnybank Hills,1080000.0,978.0,2020
"22 Ravenala Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-133002674,https://i2.au.reastatic.net/340x64/b94f89e3205072f66e7bfdce370afc772a4a23e04b6092dda8c7fbaceaa1198e/logo.gif,Elizabeth Wright,https://i2.au.reastatic.net/150x200/e256f0307458a4e54130524f046d7f8e840d03ce4035d7117b8eefb2751da0ce/main.jpg,Sold,4.0,3.0,2.0,m²,House,2020-03-20, Sunnybank Hills,675000.0,557.0,2020
"35 Noelana Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132802846,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,4.0,2.0,1.0,m²,House,2020-03-16, Sunnybank Hills,638000.0,400.0,2020
"39 Taminga Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132780838,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Stuart Collins,https://i2.au.reastatic.net/150x200/9c1ed538739d8d5310e4104e4f66778279e86df438caf4ffb5d13e3d42630161/main.jpg,Sold,3.0,2.0,4.0,m²,House,2020-03-09, Sunnybank Hills,601000.0,546.0,2020
"58 Hellawell Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132095494,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Emily Xiong,https://i2.au.reastatic.net/150x200/d8a1d93a0740bbbaa88c5015863d2dae840ad32be0df2268776899c24f90735e/main.jpg,Sold,7.0,2.0,2.0,m²,House,2020-03-02, Sunnybank Hills,685000.0,652.0,2020
"162 Morden Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132716730,https://i2.au.reastatic.net/340x64/d4ded41d2664e18bfcb62094f856fd407969a8d2ac3e37ea76924a497624a3cb/logo.jpg,Sam Deng,https://i2.au.reastatic.net/150x200/c877976e8e8ab8e32d42587252d0624c635d7c7bff1ea6e2bdc9dfb51f45ea7b/main.jpg,Sold,3.0,1.0,2.0,m²,House,2020-02-26, Sunnybank Hills,430000.0,405.0,2020
"60 Shylock Crescent, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132754054,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Jess Chia,https://i2.au.reastatic.net/150x200/e08e0effa5268afa8cd83747c84f88dc8775bd4801c193db0710e066c742de79/main.jpg,Sold,3.0,2.0,2.0,m²,House,2020-02-24, Sunnybank Hills,741000.0,627.0,2020
"18/12 Grandchester Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-townhouse-qld-sunnybank+hills-132043702,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,3.0,2.0,1.0,m²,Townhouse,2020-02-21, Sunnybank Hills,355000.0,189.0,2020
"40 Pompadour Street, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132420774,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,unknown,unknown,Sold,4.0,3.0,2.0,m²,House,2020-02-17, Sunnybank Hills,652000.0,607.0,2020
"3 Venosa Place, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132525314,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Shirley Chow,https://i2.au.reastatic.net/150x200/bc0c32160b560b8559d7868d205f7fa1afb5f55132106e4110d75e27b39cd20c/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-02-12, Sunnybank Hills,660000.0,691.0,2020
"23 Tallowood Way, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132344094,https://i2.au.reastatic.net/340x64/72065f86a98a17150e26e3f853917195eccd8c1532b149724531cc4f232ffe53/logo.jpg,Owen Chen,https://i2.au.reastatic.net/150x200/a8b36d058103a0a238322f816843e062ddbc23c08471450ee4ff93f35fb0731f/main.jpg,Sold,4.0,2.0,2.0,m²,House,2020-02-03, Sunnybank Hills,585000.0,557.0,2020
"501 Beenleigh Road, Sunnybank Hills",https://www.realestate.com.au/sold/property-house-qld-sunnybank+hills-132529598,https://i2.au.reastatic.net/340x64/1a0238d49b4287a38de938faf33230ba9e13ac15242c8dbe67687c742a9cd914/logo.jpg,Peter Florentzos,https://i2.au.reastatic.net/150x200/84ea12367769ad5dbeb41bbefb7309721995ae91c7f6a2b1a5020cd2fc86afde/main.jpg,Sold,3.0,1.0,2.0,m²,House,2020-02-03, Sunnybank Hills,380000.0,607.0,2020
